estimates
-8.000001528284354
-1.5475925142601261e-6
-1.807141678235868e-6
-1.9638330502403765e-6
-1.9801273266565045e-6
-1.9222833940272634e-6
-1.0000018419745615
-1.000001707570451
-1.000001642605626
-1.0000016051753446
-1.0000015688135941
-1.0000015258017045
-1.000001406658931
-1.0000013701969916
-1.0000014153101755
-1.0000012287794176
-1.0000013223302706
-1.0000012095907933
-1.0000011894314569
-1.000001171411585
-1.026471994643227e-6
-1.7574585778486627e-6
-2.0161766380928264e-6
-2.2392992310529164e-6
-2.263451805318548e-6
-2.1836172698483145e-6
-1.0000020985535167
-1.0000020391606532
-1.000001866125482
-1.000001711797729
-1.0000016831592193
-1.0000015861067504
-1.0000016599628876
-1.000001584893896
-1.0000015318409297
-1.000001505210014
-1.0000014818334124
-1.00000139773517
-1.000001324590419
-1.0000013197362239
-1.2120485424869085e-6
-1.9803940837027777e-6
-2.260276540105292e-6
-2.418446155219249e-6
-2.4835790942591794e-6
-2.4502062275925534e-6
-1.000002144387021
-1.0000020188381773
-1.0000020685933488
-1.0000018778775586
-1.0000018712995866
-1.000001731235228
-1.0000017554591036
-1.000001725601101
-1.0000017585611019
-1.0000016315529525
-1.0000016180788274
-1.0000015383587029
-1.0000014497260816
-1.000001378630998
-1.274894058204475e-6
-1.9801273266565053e-6
-2.327487801373166e-6
-2.4780587497717116e-6
-2.5024709551714305e-6
-2.4780214147936307e-6
-1.0000023798056215
-1.000002184792191
-1.0000021143454574
-1.0000019820883608
-1.0000018442721401
-1.000001821111892
-1.0000018089379334
-1.0000017459872232
-1.0000017436446051
-1.0000016486034982
-1.000001653854801
-1.0000016501992772
-1.0000015019640272
-1.0000013580318874
-1.213903511796065e-6
-1.9487810475671058e-6
-2.2355085080305063e-6
-2.3707132669730232e-6
-2.4239220388164516e-6
-2.4393097538572945e-6
-1.0000022798481651
-1.0000021377886026
-1.0000021357305569
-1.0000019902456714
-1.0000019285305675
-1.0000018524326089
-1.00000184246123
-1.0000018125899504
-1.000001781561927
-1.0000018276718898
-1.000001752390414
-1.0000016097400424
-1.0000014824259449
-1.0000013472833988
-1.2973803980459815e-6
-1.8510441388395636e-6
-1.998722443874232e-6
-2.2068592757067556e-6
-2.2811088822579993e-6
-2.3329943965715655e-6
-1.000002213985758
-1.0000020951026014
-1.0000020136488024
-1.0000019155939208
-1.0000019829176439
-1.0000019299799336
-1.0000017810439072
-1.0000017699147614
-1.00000176644765
-1.000001693431607
-1.0000017030476969
-1.0000016364719395
-1.000001525677532
-1.000001378380083
-2.000001178741111
-2.0000015338285686
-2.000001719856847
-2.0000018992543267
-2.000001968694439
-2.000001949063175
-2.000002081083824
-2.0000019690568758
-2.0000019053667266
-2.000001912001051
-2.0000019153175996
-1.5000017922099298
-1.5000017569353903
-1.5000018548904497
-1.500001755666622
-1.500001699350808
-1.5000016947480295
-1.5000015766495922
-1.5000014882246104
-1.5000013710989577
-2.000001159009432
-2.0000013623953516
-2.0000015033613634
-2.0000015981262282
-2.0000017357192386
-2.000001763356522
-2.000001817339614
-2.0000017613746244
-2.00000188454842
-2.0000018988794124
-2.000001799973718
-1.5000017427643295
-1.500001842953618
-1.5000017602836688
-1.500001698499107
-1.5000016664063887
-1.5000015659798303
-1.5000014621923614
-1.5000013847743054
-1.5000012566286292
-2.000001119477377
-2.0000012118328527
-2.0000013055367156
-2.000001417890836
-2.0000016225360384
-2.000001521572122
-2.0000016415082293
-2.000001710851778
-2.0000016438704984
-2.0000017461380333
-2.000001640638439
-1.5000017373324135
-1.5000017758443298
-1.5000016832582326
-1.5000017073747534
-1.5000016147039028
-1.50000157264474
-1.5000014930828949
-1.500001340769189
-1.500001179579067
-2.000001029369578
-2.000001097530584
-2.0000012121199555
-2.0000012651197108
-2.0000014477825436
-2.0000014611341266
-2.000001541501043
-2.0000015547877554
-2.0000016186096197
-2.0000015977705607
-2.0000015549251766
-1.500001618424044
-1.5000016558326998
-1.5000016469470985
-1.5000015433053981
-1.5000015894024177
-1.5000015275170873
-1.5000014182169472
-1.5000012405703365
-1.5000011608780155
-2.0000010579602354
-2.000000942546718
-2.000001050541031
-2.000001189276542
-2.000001287302796
-2.0000013182412
-2.000001423889173
-2.000001425084945
-2.0000014944026914
-2.0000015483076248
-2.0000016197765813
-1.500001609613264
-1.500001610677453
-1.5000016381363186
-1.5000014915420665
-1.5000015387404333
-1.5000014614362382
-1.5000014171155998
-1.5000012504824638
-1.5000010981012089
-2.0000009359516597
-2.000000853501361
-2.000000986775573
-2.000001107923104
-2.0000011487910294
-2.000001189620863
-2.0000013172512046
-2.0000013349334647
-2.000001410845111
-2.000001397699129
-2.000001482357044
-1.5000015490019938
-1.5000014994061113
-1.5000015169547625
-1.5000015047268163
-1.5000015166839766
-1.5000013876183624
-1.500001327880772
-1.5000012372425255
-1.5000011101941757
-2.000000911757708
-2.000000800716234
-2.000000824070376
-2.000000960603942
-2.000001058626604
-2.000001168702114
-2.000001182015681
-2.0000011931004487
-2.0000013041833045
-2.0000014251344034
-2.0000014317496393
-1.5000015709541221
-1.5000014938264652
-1.5000014992643151
-1.5000014242635833
-1.500001392170865
-1.5000014095884873
-1.500001311307756
-1.5000011226536043
-1.5000010583860819
-2.0000009282206914
-2.0000006819668936
-2.000000820730589
-2.0000009034005495
-2.0000009354686656
-2.0000010466393876
-2.0000010643456956
-2.0000011963358983
-2.000001279935381
-2.000001283272176
-2.000001299778841
-1.5000013395561136
-1.5000014849025616
-1.5000014044393284
-1.5000014175529444
-1.5000014526489716
-1.5000012828440703
-1.5000012616642115
-1.5000011930634845
-1.5000010318839323
-2.0000008677276977
-2.00000065443399
-2.0000007118527106
-2.000000857169799
-2.000000920008929
-2.0000010410663145
-2.000001002708704
-2.0000010357671103
-2.0000011402469795
-2.0000011589698095
-2.00000123483084
-1.5000013162682415
-1.5000014120559655
-1.5000013844614326
-1.5000013403115282
-1.5000013699106045
-1.5000013686216551
-1.5000011866548504
-1.5000010806180955
-1.500000992137264
-2.000000797326916
-2.000000624685462
-2.000000738153618
-2.0000007867346277
-2.0000008946314294
-2.000000931043676
-2.0000009366445606
-2.000000994978099
-2.000001090660593
-2.000001143455456
-2.000001150067218
-1.5000012048222742
-1.5000012246189347
-1.5000012278661523
-1.5000011991416615
-1.5000012595882541
-1.500001192232595
-1.5000011215160258
-1.5000010474324874
-1.5000008939862939
-2.0000007631816827
-2.000000604809783
-2.0000007182657082
-2.000000698685554
-2.000000827454475
-2.000000882540489
-2.000000816686352
-2.0000009068900804
-2.0000010201554317
-2.000001097129741
-2.0000010916494046
-1.5000011726164582
-1.500001225455456
-1.5000012110851348
-1.50000120990088
-1.5000011976683252
-1.500001074158084
-1.5000011102924253
-1.5000010406344817
-1.5000008376478562
-2.0000007520994147
-2.0000005090686246
-2.0000006115152953
-2.0000006270912936
-2.0000007096773174
-2.00000070759393
-2.0000008406821537
-2.0000007945820903
-2.0000009144385356
-2.000000896881244
-2.0000010079124437
-1.5000010269089246
-1.5000010048582064
-1.500001003708076
-1.5000010377734891
-1.5000010795167478
-1.500001003378588
-1.5000010053913622
-1.5000008839989811
-1.5000008165069905
-2.0000007157137794
-2.0000004814521013
-2.0000005651875665
-2.0000005664490645
-2.0000006512159505
-2.0000006678063307
-2.000000756918941
-2.0000007888544746
-2.0000008042852015
-2.0000008010147687
-2.0000008383999948
-1.500000882237102
-1.5000009196610609
-1.500000936136511
-1.5000009382693962
-1.5000009745157041
-1.500000882972819
-1.5000008739923232
-1.5000008363312451
-1.5000007369418193
-2.000000619948322
-2.0000004032492957
-2.000000470460338
-2.0000005046719194
-2.0000005080822643
-2.0000006005035824
-2.000000623657052
-2.000000643495721
-2.0000007182780077
-2.0000007512779603
-2.0000007688768537
-1.5000007804587892
-1.500000804668491
-1.5000008101344875
-1.5000007924496668
-1.5000007681316494
-1.500000813169992
-1.5000007381288518
-1.5000006421252516
-1.5000006308852665
-2.000000571423278
-1.000002550627806
-1.0000028800058154
-1.0000032796997387
-1.0000034629532215
-1.0000035389656812
-1.00000138917078
-1.0000014880944308
-1.0000015716012902
-1.000001488618154
-1.0000014751622759
-1.000001483806084
-1.000001442855861
-1.0000014989769246
-1.0000014183497532
-1.0000014027916193
-1.0000014026726183
-1.000001244815693
-1.0000011795578745
-1.0000010646107718
-1.0000024505812362
-1.0000029108695585
-1.0000031941275562
-1.0000036722166115
-1.000003971271
-1.0000041883590935
-1.0000016403119916
-1.0000016222122454
-1.0000017387376827
-1.0000017218932225
-1.0000017128379504
-1.0000016707539394
-1.0000017599446547
-1.0000016616643683
-1.0000017012475462
-1.0000016073797715
-1.0000016083489383
-1.0000014383646532
-1.0000013642843766
-1.0000012338940116
-1.000002883361074
-1.0000031925217785
-1.000003740577302
-1.0000041073619135
-1.0000044604504326
-1.0000047050664862
-1.0000018272156197
-1.0000018156866701
-1.0000018284938597
-1.0000019461848768
-1.0000019360347918
-1.0000019854953661
-1.0000019390379076
-1.0000019201668
-1.000001824097035
-1.0000018239694863
-1.0000017764015225
-1.000001644992562
-1.0000015620936324
-1.0000013599635504
-1.0000032001731185
-1.0000035036473793
-1.0000040462076707
-1.0000045122701928
-1.0000047870754702
-1.0000051320688332
-1.0000019288856756
-1.0000020596404022
-1.0000020470963982
-1.000002100834033
-1.0000020752551986
-1.0000020387018154
-1.0000020826876808
-1.0000020252221329
-1.0000020317224816
-1.000001974242111
-1.000001835125127
-1.0000018360408927
-1.0000016560145535
-1.0000014439318705
-1.0000035730657362
-1.0000036082343509
-1.0000042764534065
-1.0000046994605252
-1.0000050095996906
-1.0000053403319877
-1.0000020379646744
-1.0000020739462472
-1.0000021486036814
-1.0000021803261203
-1.0000022154214683
-1.0000022020431274
-1.0000022239846553
-1.00000209594644
-1.0000021145816476
-1.000002112241089
-1.0000018992209885
-1.0000019894253975
-1.0000016814136943
-1.000001525499138
-1.0000036072046439
-1.000003874661534
-1.0000043817097566
-1.0000050550147375
-1.0000053199684775
-1.0000057732396064
-1.0000021070701464
-1.000002251277016
-1.000002296248396
-1.0000023986132502
-1.0000023344908906
-1.0000023067975397
-1.0000023596399321
-1.000002231612663
-1.0000021951077227
-1.0000021894549211
-1.0000020381679688
-1.0000019033531635
-1.0000018092552727
-1.0000016345359024
-1.0000005211338048
-1.0000005686813982
-1.0000006553775687
-1.0000006757237176
-1.000000704688689
-1.000000815080934
-1.0000008073484132
-1.0000008469384571
-1.0000009350247225
-1.000000853280849
-1.00000089177739
-1.0000014155639065
-1.0000014254149434
-1.0000013933482206
-1.0000015366142214
-1.0000013986019203
-1.0000012881005125
-1.0000011830361304
-1.0000011308114
-1.0000009814088815
-1.0000005220511206
-1.000000521714552
-1.0000006247896616
-1.0000007002137352
-1.0000008008852606
-1.0000007624984413
-1.0000008541567138
-1.0000008541942202
-1.0000008850424886
-1.0000009335157356
-1.0000009489123087
-1.0000014209060515
-1.000001505780905
-1.0000015001939837
-1.0000014129554777
-1.0000013135333472
-1.000001269188451
-1.0000012964462863
-1.0000011559611597
-1.00000102202844
-1.000000561596853
-1.0000005277721573
-1.0000006009756222
-1.0000007105192348
-1.0000007362118666
-1.0000007838992542
-1.00000083813475
-1.0000008735569905
-1.000000905615623
-1.0000009299102035
-1.0000008725760818
-1.0000014725430684
-1.0000015353876464
-1.0000014658452712
-1.000001471246559
-1.0000013894637831
-1.000001331872527
-1.0000012786025643
-1.0000011249048004
-1.000001059370932
-1.0000005338904607
-1.0000005195909296
-1.0000006324493849
-1.0000007397637516
-1.0000007544050005
-1.0000008098240094
-1.0000008916671086
-1.0000008543540355
-1.0000008644238945
-1.0000009814361013
-1.0000009429086893
-1.0000014888748214
-1.000001486672261
-1.0000014436118134
-1.0000014589448218
-1.000001385981294
-1.0000013989645644
-1.000001205647818
-1.0000011556361739
-1.0000010504146448
-1.000000539286501
-1.000000585394806
-1.0000006452977226
-1.0000006831141073
-1.000000788174189
-1.0000007928459413
-1.0000008890353937
-1.000000909098722
-1.0000009136926589
-1.0000009193615504
-1.000000913972476
-1.0000015206327657
-1.0000014776482504
-1.0000014048254793
-1.0000014411209641
-1.0000014078624415
-1.000001365718217
-1.0000012297650003
-1.0000011676350031
-1.0000010061795475
-1.0000005656468174
-1.0000005784899864
-1.0000006383787443
-1.0000007555881263
-1.0000007415256067
-1.000000770448861
-1.0000008357479766
-1.0000008756687913
-1.0000009232916705
-1.000000922368428
-1.000000917007943
-1.0000014509129376
-1.0000014708181624
-1.00000145315599
-1.000001486152846
-1.0000014043876746
-1.0000013765972144
-1.0000012108790852
-1.0000011244973825
-1.0000010215045785
-1.000000579878985
-1.0000005131877403
-1.0000006282081348
-1.0000007288626709
-1.0000007622125202
-1.0000007767886194
-1.0000008034774628
-1.000000840079812
-1.0000009263044538
-1.0000009110515646
-1.0000008803398948
-1.0000014881573782
-1.0000015091900716
-1.0000015158102
-1.0000013425937782
-1.0000014362037368
-1.0000013102737861
-1.0000012085355952
-1.0000011287817798
-1.000001029107441
-1.000000531245389
-1.0000005526936877
-1.0000006368229393
-1.000000698866249
-1.0000007432339761
-1.0000007533877873
-1.0000008363121358
-1.0000009126069556
-1.000000854343648
-1.0000008457054756
-1.0000008767591226
-1.0000014117973766
-1.0000014207129646
-1.000001350158338
-1.0000014195966103
-1.0000013610299205
-1.0000013222427686
-1.0000011642721023
-1.0000011992287743
-1.0000009771467928
-1.000000511278753
-1.0000005028885433
-1.000000553920741
-1.0000006501420042
-1.0000007286868693
-1.0000007796338946
-1.0000008338707123
-1.0000008285392992
-1.0000008441563029
-1.000000813450433
-1.0000008246492722
-1.000001475491068
-1.000001390675244
-1.0000014061613043
-1.0000013576139606
-1.000001348696807
-1.0000012139773702
-1.0000012335836133
-1.0000010424665648
-1.0000010453837815
-1.0000005806315484
-1.0000004707393204
-1.0000005504337677
-1.0000006609793932
-1.0000006700297641
-1.0000007319905915
-1.0000007178322756
-1.0000007532924495
-1.0000008405833911
-1.0000008385411607
-1.000000773632421
-1.0000013505821075
-1.0000013826754162
-1.000001339718901
-1.0000012911854925
-1.0000012150122
-1.0000011321470395
-1.0000011605949695
-1.000001029050992
-1.0000009360362676
-1.0000004889471954
-1.0000004551339814
-1.000000556870278
-1.0000005780673966
-1.0000006521701006
-1.000000686540542
-1.00000073853782
-1.000000676929366
-1.0000007575889551
-1.0000007610485215
-1.0000007700239464
-1.0000012885151166
-1.0000012478175233
-1.0000012489786736
-1.0000012875792759
-1.0000011882580302
-1.0000011241622382
-1.000001044553395
-1.000000995748386
-1.0000009457688597
-1.000000466719495
-1.0000004042298611
-1.000000451905131
-1.0000005712365492
-1.0000005835562797
-1.0000006554061327
-1.0000006478324714
-1.000000685466594
-1.0000006855997783
-1.0000006383143552
-1.0000006902902532
-1.0000011613482365
-1.0000010754249467
-1.000001143857492
-1.0000011361384422
-1.000001139393147
-1.0000010300971651
-1.000000995732845
-1.0000009513715238
-1.0000008584118314
-1.0000004389487134
-1.0000004007363286
-1.0000004351492442
-1.000000514748503
-1.000000546897959
-1.0000005018259635
-1.0000006155522687
