estimates
-8.000073019481427
-2.5371674775079036
-0.3016000022065538
-1.4557975711917495
0.25500612226422276
-2.0043650171529204
-1.3767543435121392
-0.36300353695391707
-3.7675474114437457
-1.9164234246440126
-0.9554728640099104
-1.82849700102596
-0.23765762976537427
-0.77362695504133
-0.7378344487547126
-1.7897427469515306
0.2626762033549129
0.2526171704491888
-0.6089342811291343
-1.973936150678434
-2.0902883416962186
-0.5636140262148914
-0.48512248397189034
-1.9304156353010673
-0.3210931086993505
-0.6120361591179718
-0.7990166220184892
-1.219869187909122
-0.09977862065705158
-1.1589315313457513
-0.5610155566252573
-1.515186936301836
-1.7051145899110338
-2.2509166930736386
-1.3017891374822017
-0.5950904838616401
-1.363864604029502
0.6306652049799207
-1.0275438779640615
-2.044317951449346
-1.7481567868967098
-0.5542924747827198
-1.360560019800086
-0.7737079773494314
-2.2522019234835167
-0.6007467888651028
-2.77477627492119
-0.8484664721295558
-1.1034851362308116
-1.3247633471714517
1.2730131698972287
-0.6425396740651071
-0.10501637304671847
-1.2325167675690882
-0.3000685070349307
-0.027285283857821332
-1.1036116700150957
-0.9212995870777765
0.7235341226152123
-2.381215944526835
-2.138563835899431
-1.6941215719523388
-2.548117967046076
-1.9009705313659133
-0.979779511826648
-0.03728706574609967
-0.3477895094410692
-2.479808627975537
-2.138138993472177
0.3376367332027106
0.256100747001626
0.3244725139778326
-0.23174722831084998
-1.5111741855128935
-1.1732599079111927
-0.5811818069421212
-0.5633198742359761
-2.0012471367575637
-1.6547943155567655
-1.372835970401139
-1.2036306970410564
-1.5184872597640773
-3.044217013995672
-1.2717706720810296
-1.3661211879018547
-2.120310672465697
-1.0378680915266578
0.3627103679382168
-1.5281032640205494
-3.2766729161106927
-2.5201736165029063
-0.5360172399005797
-2.6311795273628262
-1.794924233254736
-1.2199709624085169
-0.16707420230936526
-0.005644920896384827
-0.9312451147724008
-0.7928718480278307
-2.1344239326263392
-2.7353927560744493
-1.7756668000078
-0.4624942982409178
-1.7522750691949802
-0.7538866940061237
-0.7693165737383563
-0.7052691693719506
-0.11047833956027148
-1.3073340050389146
-0.343776211981658
-0.19097366151449763
-1.2411836198752255
-2.276822767844962
-1.2543196114958681
-0.3394261541257986
-1.9307948926336131
-1.6108771948636782
-0.6568930860608422
-0.9448575595192961
-1.1228862374925972
-0.6736885255206178
-0.932557493860061
-1.2598264060326096
-1.8255651236087915
-2.5246947252544722
-1.7008637113424023
-0.5003333008324176
-0.021523081132935964
-2.0265943324248092
-1.3192540094429064
-2.026718882162449
-0.4883996534861378
-1.027421092510911
-1.7697645196623868
-2.3106467926300343
-1.4483726069186276
-1.444468508856937
-1.2780858290487822
-1.3079779445847366
-0.6440168408374239
-1.9462567147477965
-3.232958039505054
-1.5565127660386944
-1.6313728693206953
0.5171846800519913
-1.6382509959688507
-1.4232787835959368
-2.0588194154767065
-0.9353139420907298
-1.2892200743529207
-1.1185691854634778
-2.076002943155013
-1.710993851804242
-0.39152747165470303
-1.7319256530485831
-1.0199452839654928
-0.6067376769697325
-1.654156176114986
-1.1184981650291022
-2.009781493371301
-0.47279002478000604
-0.3277547292007965
-1.6384476401062755
-2.6872385927539533
-1.6444326231608664
-0.9222873013758431
-1.4021419802672634
-1.5499084877915779
-0.0406779742342274
-1.3911232943016132
-1.6370506214611842
-1.9871764620691235
-1.672359453545323
-1.9700424321249463
-2.660911559703189
0.12797125450173774
-2.425739899073691
-0.624750713490349
-0.753781904424637
-2.0118561749505806
-1.300831104673964
-1.430525208124736
-1.1091433999174958
-2.1314023395344983
-2.223943130122197
-1.4949279369141437
-1.9827058533296886
-0.3006827534013458
-1.5316759247161025
-1.1275764779804713
-1.8065868320829674
0.43097269937388877
-2.7391214998315707
-0.7502552689020643
-0.9217377208598723
-0.977882340889114
-0.2719612383142063
-0.8555653070316711
-1.873899000430639
-0.5766786374616487
-0.6508461936129045
-0.438315192334507
-0.16939775362229167
-1.278405757589807
-2.2526572585497853
-2.213996899930198
-0.7230963494771573
-1.4912583493051954
-1.9629149063419231
